fn_id,host_submit_reduce,init_fn_reduce,post_download_reduce,pre_upload_reduce,end_fn_reduce,finished
53,1714053846226,1714053858628,1714053878510,1714053888090,1714053896234,1714053914786
54,1714053846226,1714053857968,1714053877239,1714053885491,1714053892663,1714053914786
55,1714053846226,1714053859979,1714053887312,1714053895389,1714053900111,1714053914786
56,1714053846226,1714053859448,1714053881537,1714053893336,1714053898987,1714053914786
57,1714053846226,1714053859741,1714053887494,1714053895577,1714053900168,1714053914786
58,1714053846226,1714053859253,1714053887434,1714053896845,1714053902607,1714053914786
59,1714053846226,1714053859611,1714053888322,1714053898514,1714053906540,1714053914786
60,1714053846226,1714053860147,1714053885578,1714053892088,1714053897129,1714053914786
61,1714053846226,1714053859448,1714053879910,1714053888681,1714053895140,1714053914786
62,1714053846226,1714053858937,1714053879576,1714053890385,1714053896207,1714053914786
63,1714053846226,1714053859085,1714053881300,1714053890867,1714053900190,1714053914786
64,1714053846226,1714053859861,1714053881382,1714053892959,1714053902454,1714053914786
65,1714053846226,1714053861769,1714053883701,1714053893160,1714053901238,1714053914786
66,1714053846226,1714053862990,1714053891682,1714053898090,1714053902442,1714053914786
67,1714053846226,1714053861607,1714053889152,1714053896893,1714053901532,1714053914786
68,1714053846226,1714053862530,1714053890019,1714053899110,1714053905162,1714053914786
69,1714053846226,1714053862380,1714053890210,1714053898379,1714053903215,1714053914786
70,1714053846226,1714053861772,1714053889647,1714053899916,1714053906881,1714053914786
71,1714053846226,1714053862175,1714053889038,1714053898452,1714053903901,1714053914786
72,1714053846226,1714053862043,1714053890220,1714053897732,1714053908880,1714053914786
73,1714053846226,1714053861923,1714053890020,1714053897507,1714053902614,1714053914786
74,1714053846226,1714053860540,1714053884963,1714053895821,1714053901243,1714053914786
75,1714053846226,1714053861079,1714053890715,1714053901361,1714053908956,1714053914786
76,1714053846226,1714053860484,1714053883394,1714053895504,1714053901410,1714053914786
77,1714053846226,1714053861489,1714053889687,1714053899484,1714053906503,1714053914786
78,1714053846226,1714053862744,1714053891383,1714053900058,1714053906197,1714053914786
79,1714053846226,1714053861328,1714053889778,1714053897424,1714053902804,1714053914786
80,1714053846226,1714053860309,1714053887711,1714053895909,1714053901020,1714053914786
81,1714053846226,1714053863145,1714053891090,1714053900702,1714053909338,1714053914786
82,1714053846226,1714053862835,1714053889901,1714053898824,1714053909013,1714053914786
83,1714053846226,1714053861106,1714053884377,1714053895410,1714053904016,1714053914786
84,1714053846226,1714053860717,1714053880970,1714053888168,1714053896061,1714053914786
85,1714053846226,1714053864691,1714053890166,1714053896434,1714053900821,1714053914786
86,1714053846226,1714053864242,1714053891490,1714053900603,1714053910381,1714053914786
87,1714053846226,1714053863542,1714053890992,1714053897746,1714053901717,1714053914786
88,1714053846226,1714053864972,1714053891093,1714053900623,1714053906912,1714053914786
89,1714053846226,1714053863752,1714053891074,1714053900776,1714053911332,1714053914786
90,1714053846226,1714053864003,1714053891210,1714053899991,1714053905367,1714053914786
91,1714053846226,1714053864367,1714053891771,1714053901141,1714053907966,1714053914786
92,1714053846226,1714053864483,1714053891162,1714053898740,1714053903541,1714053914786
93,1714053846226,1714053864054,1714053891589,1714053899478,1714053905216,1714053914786
94,1714053846226,1714053863532,1714053891304,1714053898362,1714053903133,1714053914786
95,1714053846226,1714053865006,1714053892196,1714053898962,1714053903405,1714053914786
96,1714053846226,1714053852297,1714053865828,1714053873726,1714053882570,1714053914786
97,1714053846226,1714053853319,1714053868067,1714053879495,1714053888399,1714053914786
98,1714053846226,1714053853455,1714053867843,1714053876020,1714053885716,1714053914786
99,1714053846226,1714053853390,1714053868505,1714053880783,1714053893111,1714053914786
100,1714053846226,1714053851457,1714053864279,1714053871159,1714053884215,1714053914786
101,1714053846226,1714053852108,1714053865940,1714053874761,1714053882023,1714053914786
102,1714053846226,1714053853124,1714053867789,1714053876173,1714053884814,1714053914786
103,1714053846226,1714053851285,1714053864687,1714053874537,1714053885048,1714053914786
104,1714053846226,1714053852729,1714053868240,1714053880494,1714053891998,1714053914786
105,1714053846226,1714053852029,1714053866366,1714053876694,1714053885616,1714053914786
106,1714053846226,1714053853128,1714053868005,1714053876279,1714053883675,1714053914786
107,1714053846226,1714053852903,1714053866780,1714053874942,1714053882434,1714053914786
108,1714053846226,1714053854878,1714053871734,1714053880991,1714053891140,1714053914786
109,1714053846226,1714053851690,1714053864897,1714053873507,1714053882933,1714053914786
110,1714053846226,1714053854403,1714053870748,1714053881669,1714053889609,1714053914786
111,1714053846226,1714053852211,1714053866437,1714053876926,1714053884777,1714053914786
112,1714053846226,1714053852515,1714053866598,1714053876930,1714053885329,1714053914786
113,1714053846226,1714053851775,1714053864980,1714053873183,1714053880212,1714053914786
114,1714053846226,1714053854278,1714053870659,1714053881359,1714053888929,1714053914786
115,1714053846226,1714053851189,1714053864373,1714053874556,1714053885289,1714053914786
116,1714053846226,1714053854183,1714053869775,1714053878565,1714053887710,1714053914786
117,1714053846226,1714053853934,1714053869366,1714053878495,1714053887153,1714053914786
118,1714053846226,1714053854704,1714053870339,1714053880166,1714053887395,1714053914786
119,1714053846226,1714053854615,1714053871365,1714053881776,1714053889254,1714053914786
120,1714053846226,1714053855292,1714053872278,1714053882444,1714053891927,1714053914786
121,1714053846226,1714053853762,1714053869351,1714053878136,1714053887357,1714053914786
122,1714053846226,1714053854984,1714053873875,1714053889938,1714053901026,1714053914786
123,1714053846226,1714053854023,1714053869176,1714053877466,1714053885311,1714053914786
124,1714053846226,1714053856346,1714053873854,1714053883001,1714053893251,1714053914786
125,1714053846226,1714053856598,1714053874223,1714053883352,1714053892367,1714053914786
126,1714053846226,1714053855184,1714053871586,1714053878798,1714053885138,1714053914786
127,1714053846226,1714053855530,1714053872545,1714053881008,1714053890218,1714053914786
128,1714053846226,1714053856200,1714053873473,1714053882118,1714053889334,1714053914786
129,1714053846226,1714053855389,1714053872128,1714053881039,1714053888050,1714053914786
130,1714053846226,1714053855925,1714053873371,1714053882500,1714053889787,1714053914786
131,1714053846226,1714053855765,1714053871869,1714053879534,1714053886699,1714053914786
132,1714053846226,1714053855640,1714053873289,1714053884189,1714053892939,1714053914786
133,1714053846226,1714053857041,1714053875901,1714053887726,1714053895874,1714053914786
134,1714053846226,1714053857643,1714053878326,1714053892309,1714053899409,1714053914786
135,1714053846226,1714053858012,1714053878374,1714053889491,1714053896499,1714053914786
136,1714053846226,1714053857202,1714053877049,1714053888603,1714053896588,1714053914786
137,1714053846226,1714053857809,1714053879238,1714053892621,1714053898684,1714053914786
138,1714053846226,1714053856546,1714053874548,1714053885554,1714053897001,1714053914786
139,1714053846226,1714053856728,1714053874638,1714053884105,1714053892548,1714053914786
140,1714053846226,1714053857546,1714053876520,1714053885974,1714053892959,1714053914786
141,1714053846226,1714053857528,1714053877454,1714053888430,1714053895557,1714053914786
142,1714053846226,1714053856815,1714053874964,1714053883987,1714053894864,1714053914786
143,1714053846226,1714053859348,1714053881510,1714053895102,1714053901899,1714053914786
144,1714053846226,1714053859066,1714053880525,1714053890943,1714053896002,1714053914786
145,1714053846226,1714053858818,1714053880938,1714053892238,1714053897770,1714053914786
146,1714053846226,1714053858597,1714053877958,1714053888230,1714053901211,1714053914786
147,1714053846226,1714053858714,1714053878422,1714053885336,1714053891128,1714053914786
148,1714053846226,1714053858161,1714053876884,1714053885739,1714053895879,1714053914786
149,1714053846226,1714053858283,1714053886571,1714053896142,1714053903746,1714053914786
150,1714053846226,1714053858435,1714053878117,1714053887658,1714053894671,1714053914786
151,1714053846226,1714053858021,1714053877941,1714053890155,1714053900415,1714053914786
152,1714053846226,1714053860225,1714053889155,1714053900241,1714053907164,1714053914786
153,1714053846226,1714053860082,1714053882628,1714053894744,1714053901194,1714053914786
154,1714053846226,1714053859913,1714053883630,1714053895711,1714053902303,1714053914786
155,1714053846226,1714053860494,1714053883605,1714053893911,1714053899293,1714053914786
156,1714053846226,1714053859627,1714053880644,1714053889425,1714053895951,1714053914786
157,1714053846226,1714053859297,1714053879874,1714053888121,1714053897255,1714053914786
158,1714053846226,1714053860596,1714053887218,1714053894530,1714053901018,1714053914786
159,1714053846226,1714053860357,1714053882344,1714053890857,1714053896203,1714053914786
160,1714053846226,1714053859835,1714053880399,1714053889505,1714053897828,1714053914786
161,1714053846226,1714053859630,1714053879430,1714053886049,1714053893675,1714053914786
162,1714053846226,1714053861850,1714053889166,1714053895709,1714053900753,1714053914786
163,1714053846226,1714053861303,1714053888399,1714053895318,1714053900077,1714053914786
164,1714053846226,1714053861968,1714053887874,1714053893604,1714053899019,1714053914786
165,1714053846226,1714053860822,1714053888819,1714053899613,1714053905351,1714053914786
166,1714053846226,1714053861295,1714053889661,1714053898981,1714053904250,1714053914786
167,1714053846226,1714053861719,1714053883599,1714053892568,1714053898210,1714053914786
168,1714053846226,1714053861559,1714053887786,1714053897388,1714053902803,1714053914786
169,1714053846226,1714053860910,1714053889108,1714053898969,1714053905415,1714053914786
170,1714053846226,1714053862254,1714053888625,1714053896112,1714053903844,1714053914786
171,1714053846226,1714053860996,1714053883953,1714053894111,1714053899683,1714053914786
172,1714053846226,1714053863491,1714053889170,1714053895466,1714053900416,1714053914786
173,1714053846226,1714053863010,1714053889670,1714053897787,1714053902542,1714053914786
174,1714053846226,1714053863192,1714053889822,1714053900955,1714053908400,1714053914786
175,1714053846226,1714053862647,1714053890075,1714053897234,1714053902098,1714053914786
176,1714053846226,1714053862894,1714053890498,1714053900376,1714053910886,1714053914786
177,1714053846226,1714053862368,1714053889080,1714053896660,1714053901406,1714053914786
178,1714053846226,1714053863632,1714053888943,1714053895224,1714053900111,1714053914786
179,1714053846226,1714053862522,1714053885849,1714053894488,1714053901807,1714053914786
180,1714053846226,1714053863259,1714053891813,1714053900525,1714053909584,1714053914786
181,1714053846226,1714053864026,1714053890957,1714053898283,1714053902989,1714053914786
182,1714053846226,1714053864907,1714053891518,1714053898398,1714053902597,1714053914786
183,1714053846226,1714053865047,1714053891334,1714053900153,1714053905611,1714053914786
184,1714053846226,1714053865415,1714053892446,1714053899936,1714053907853,1714053914786
185,1714053846226,1714053864533,1714053890897,1714053899872,1714053905100,1714053914786
186,1714053846226,1714053864207,1714053889240,1714053895579,1714053900615,1714053914786
187,1714053846226,1714053864527,1714053891136,1714053900310,1714053906633,1714053914786
188,1714053846226,1714053863940,1714053885925,1714053893459,1714053900532,1714053914786
189,1714053846226,1714053865271,1714053890860,1714053898069,1714053902836,1714053914786
190,1714053846226,1714053863763,1714053891297,1714053902350,1714053909034,1714053914786
191,1714053846226,1714053864794,1714053891139,1714053900037,1714053906734,1714053914786
