fn_id,host_submit_reduce,init_fn_reduce,post_download_reduce,pre_upload_reduce,end_fn_reduce,finished
34,1714054019506,1714054030503,1714054049701,1714054062487,1714054070050,1714054091444
35,1714054019506,1714054029409,1714054045050,1714054053987,1714054064263,1714054091444
36,1714054019506,1714054029298,1714054046088,1714054058213,1714054069793,1714054091444
37,1714054019506,1714054029839,1714054046974,1714054055524,1714054062509,1714054091444
38,1714054019506,1714054030544,1714054049644,1714054061836,1714054073439,1714054091444
39,1714054019506,1714054029703,1714054050340,1714054058544,1714054068118,1714054091444
40,1714054019506,1714054030203,1714054048330,1714054059553,1714054067828,1714054091444
41,1714054019506,1714054029567,1714054053727,1714054061760,1714054069567,1714054091444
42,1714054019506,1714054030810,1714054049041,1714054060287,1714054068187,1714054091444
43,1714054019506,1714054029171,1714054045804,1714054057010,1714054068137,1714054091444
44,1714054019506,1714054031089,1714054049778,1714054059559,1714054066629,1714054091444
45,1714054019506,1714054031694,1714054060639,1714054069209,1714054073720,1714054091444
46,1714054019506,1714054031213,1714054051502,1714054065077,1714054070940,1714054091444
47,1714054019506,1714054031689,1714054059729,1714054069183,1714054074458,1714054091444
48,1714054019506,1714054032282,1714054052580,1714054059965,1714054066217,1714054091444
49,1714054019506,1714054031980,1714054050017,1714054056411,1714054064763,1714054091444
50,1714054019506,1714054031977,1714054052684,1714054063640,1714054072061,1714054091444
51,1714054019506,1714054031351,1714054049706,1714054060773,1714054068193,1714054091444
52,1714054019506,1714054032280,1714054053646,1714054065428,1714054074854,1714054091444
53,1714054019506,1714054030806,1714054048657,1714054057614,1714054064693,1714054091444
54,1714054019506,1714054031003,1714054049292,1714054057692,1714054066234,1714054091444
55,1714054019506,1714054032623,1714054053167,1714054063322,1714054069868,1714054091444
56,1714054019506,1714054032992,1714054055837,1714054068068,1714054076861,1714054091444
57,1714054019506,1714054032903,1714054053508,1714054061964,1714054067500,1714054091444
58,1714054019506,1714054033335,1714054061840,1714054071027,1714054078190,1714054091444
59,1714054019506,1714054033089,1714054055058,1714054066740,1714054072926,1714054091444
60,1714054019506,1714054032462,1714054051247,1714054058005,1714054065769,1714054091444
61,1714054019506,1714054033253,1714054054312,1714054062524,1714054067883,1714054091444
62,1714054019506,1714054034760,1714054062418,1714054070386,1714054075207,1714054091444
63,1714054019506,1714054033985,1714054055356,1714054064398,1714054072758,1714054091444
64,1714054019506,1714054034523,1714054062939,1714054073146,1714054082433,1714054091444
65,1714054019506,1714054034313,1714054056822,1714054066282,1714054073995,1714054091444
66,1714054019506,1714054035009,1714054062637,1714054069677,1714054073543,1714054091444
67,1714054019506,1714054033466,1714054061561,1714054069542,1714054076704,1714054091444
68,1714054019506,1714054034321,1714054058285,1714054069941,1714054075746,1714054091444
69,1714054019506,1714054034786,1714054063232,1714054071345,1714054077182,1714054091444
70,1714054019506,1714054033878,1714054062921,1714054073156,1714054082716,1714054091444
71,1714054019506,1714054033680,1714054056485,1714054067612,1714054073271,1714054091444
72,1714054019506,1714054034884,1714054063059,1714054071378,1714054080024,1714054091444
73,1714054019506,1714054038770,1714054064976,1714054072182,1714054077654,1714054091444
74,1714054019506,1714054035669,1714054062989,1714054072836,1714054078131,1714054091444
75,1714054019506,1714054036928,1714054064790,1714054075101,1714054086699,1714054091444
76,1714054019506,1714054036507,1714054063758,1714054073207,1714054081589,1714054091444
77,1714054019506,1714054037634,1714054064676,1714054074085,1714054083458,1714054091444
78,1714054019506,1714054038607,1714054064302,1714054073480,1714054078584,1714054091444
79,1714054019506,1714054036631,1714054063306,1714054070967,1714054078967,1714054091444
80,1714054019506,1714054036783,1714054063870,1714054071246,1714054076738,1714054091444
81,1714054019506,1714054038416,1714054064314,1714054073943,1714054080183,1714054091444
82,1714054019506,1714054037336,1714054064448,1714054073124,1714054078762,1714054091444
83,1714054019506,1714054037671,1714054064615,1714054074011,1714054086302,1714054091444
84,1714054019506,1714054036306,1714054061947,1714054068629,1714054073303,1714054091444
85,1714054019506,1714054037848,1714054063903,1714054070117,1714054074207,1714054091444
86,1714054019506,1714054036507,1714054064832,1714054073934,1714054083840,1714054091444
87,1714054019506,1714054037093,1714054063667,1714054070721,1714054076536,1714054091444
88,1714054019506,1714054038026,1714054065921,1714054075076,1714054086410,1714054091444
89,1714054019506,1714054038495,1714054064904,1714054074370,1714054081730,1714054091444
90,1714054019506,1714054036014,1714054063987,1714054073022,1714054081291,1714054091444
91,1714054019506,1714054035815,1714054060237,1714054070616,1714054077809,1714054091444
92,1714054019506,1714054038174,1714054064393,1714054071963,1714054077508,1714054091444
93,1714054019506,1714054035534,1714054062957,1714054071100,1714054076499,1714054091444
94,1714054019506,1714054035531,1714054058454,1714054066876,1714054072603,1714054091444
95,1714054019506,1714054035165,1714054056370,1714054065082,1714054069894,1714054091444
96,1714054019506,1714054028634,1714054044335,1714054053075,1714054063565,1714054091444
97,1714054019506,1714054027900,1714054043551,1714054053946,1714054064981,1714054091444
98,1714054019506,1714054026569,1714054040435,1714054048496,1714054054881,1714054091444
99,1714054019506,1714054026278,1714054040662,1714054052408,1714054061281,1714054091444
100,1714054019506,1714054026825,1714054040469,1714054047817,1714054054264,1714054091444
101,1714054019506,1714054026647,1714054041313,1714054050636,1714054058661,1714054091444
102,1714054019506,1714054024613,1714054038002,1714054045786,1714054054181,1714054091444
103,1714054019506,1714054027138,1714054042231,1714054052784,1714054063466,1714054091444
104,1714054019506,1714054025608,1714054039779,1714054051414,1714054059887,1714054091444
105,1714054019506,1714054028529,1714054045721,1714054057219,1714054065551,1714054091444
106,1714054019506,1714054027053,1714054041596,1714054050037,1714054061263,1714054091444
107,1714054019506,1714054024787,1714054037840,1714054045602,1714054059776,1714054091444
108,1714054019506,1714054025150,1714054038472,1714054046981,1714054054677,1714054091444
109,1714054019506,1714054026081,1714054039916,1714054048481,1714054056896,1714054091444
110,1714054019506,1714054026381,1714054040778,1714054051483,1714054063057,1714054091444
111,1714054019506,1714054028188,1714054044634,1714054055954,1714054066376,1714054091444
112,1714054019506,1714054024199,1714054037610,1714054047401,1714054055538,1714054091444
113,1714054019506,1714054025694,1714054039383,1714054047802,1714054054612,1714054091444
114,1714054019506,1714054024356,1714054037502,1714054047225,1714054054408,1714054091444
115,1714054019506,1714054027407,1714054043030,1714054055472,1714054066809,1714054091444
116,1714054019506,1714054024175,1714054037272,1714054045538,1714054053335,1714054091444
117,1714054019506,1714054028309,1714054044506,1714054053731,1714054064410,1714054091444
118,1714054019506,1714054024414,1714054037700,1714054045767,1714054054799,1714054091444
119,1714054019506,1714054027727,1714054043938,1714054054621,1714054062847,1714054091444
120,1714054019506,1714054024646,1714054038070,1714054046407,1714054054110,1714054091444
121,1714054019506,1714054027725,1714054043190,1714054052191,1714054063889,1714054091444
122,1714054019506,1714054023804,1714054037672,1714054051015,1714054066630,1714054091444
123,1714054019506,1714054027967,1714054043403,1714054053702,1714054064016,1714054091444
124,1714054019506,1714054028762,1714054045861,1714054055183,1714054066541,1714054091444
125,1714054019506,1714054027315,1714054041803,1714054050623,1714054061533,1714054091444
126,1714054019506,1714054029548,1714054046194,1714054053492,1714054063421,1714054091444
127,1714054019506,1714054029262,1714054045467,1714054053861,1714054063976,1714054091444
128,1714054019506,1714054029610,1714054046794,1714054056530,1714054065691,1714054091444
129,1714054019506,1714054029047,1714054054654,1714054066357,1714054072236,1714054091444
130,1714054019506,1714054029783,1714054047666,1714054057208,1714054066140,1714054091444
131,1714054019506,1714054029916,1714054047203,1714054054840,1714054062265,1714054091444
132,1714054019506,1714054029353,1714054048086,1714054059262,1714054067643,1714054091444
133,1714054019506,1714054028879,1714054046562,1714054058206,1714054068876,1714054091444
134,1714054019506,1714054030876,1714054051790,1714054064567,1714054071351,1714054091444
135,1714054019506,1714054030440,1714054049980,1714054060903,1714054067940,1714054091444
136,1714054019506,1714054031216,1714054051100,1714054062346,1714054072784,1714054091444
137,1714054019506,1714054030195,1714054049925,1714054064329,1714054071407,1714054091444
138,1714054019506,1714054030634,1714054050351,1714054061531,1714054068937,1714054091444
139,1714054019506,1714054031325,1714054050584,1714054059949,1714054068188,1714054091444
140,1714054019506,1714054030045,1714054047735,1714054056300,1714054065337,1714054091444
141,1714054019506,1714054031028,1714054050486,1714054063854,1714054073521,1714054091444
142,1714054019506,1714054031028,1714054049782,1714054058675,1714054068556,1714054091444
143,1714054019506,1714054032354,1714054054906,1714054067114,1714054077270,1714054091444
144,1714054019506,1714054032932,1714054055068,1714054063929,1714054073029,1714054091444
145,1714054019506,1714054031909,1714054053369,1714054064573,1714054071292,1714054091444
146,1714054019506,1714054031610,1714054051305,1714054058956,1714054067165,1714054091444
147,1714054019506,1714054031616,1714054050323,1714054057223,1714054065546,1714054091444
148,1714054019506,1714054033133,1714054053382,1714054062606,1714054068406,1714054091444
149,1714054019506,1714054031957,1714054053416,1714054064095,1714054073788,1714054091444
150,1714054019506,1714054032807,1714054053809,1714054063129,1714054069308,1714054091444
151,1714054019506,1714054032674,1714054056050,1714054067817,1714054073804,1714054091444
152,1714054019506,1714054032167,1714054054253,1714054068579,1714054079401,1714054091444
153,1714054019506,1714054032529,1714054054286,1714054066168,1714054075581,1714054091444
154,1714054019506,1714054032104,1714054055494,1714054067793,1714054078571,1714054091444
155,1714054019506,1714054035786,1714054063194,1714054072180,1714054080581,1714054091444
156,1714054019506,1714054035270,1714054060973,1714054069222,1714054074667,1714054091444
157,1714054019506,1714054034156,1714054061165,1714054068839,1714054076318,1714054091444
158,1714054019506,1714054034927,1714054060700,1714054067976,1714054072163,1714054091444
159,1714054019506,1714054034263,1714054061627,1714054069379,1714054074875,1714054091444
160,1714054019506,1714054035388,1714054058833,1714054068089,1714054076124,1714054091444
161,1714054019506,1714054034772,1714054061213,1714054067127,1714054070995,1714054091444
162,1714054019506,1714054033478,1714054054276,1714054061775,1714054070167,1714054091444
163,1714054019506,1714054035500,1714054057873,1714054065450,1714054070436,1714054091444
164,1714054019506,1714054033895,1714054053223,1714054059474,1714054066597,1714054091444
165,1714054019506,1714054036008,1714054059905,1714054071345,1714054076385,1714054091444
166,1714054019506,1714054035256,1714054062861,1714054072473,1714054077933,1714054091444
167,1714054019506,1714054033988,1714054055401,1714054064318,1714054073597,1714054091444
168,1714054019506,1714054036610,1714054060007,1714054069737,1714054077248,1714054091444
169,1714054019506,1714054036333,1714054064696,1714054074106,1714054083449,1714054091444
170,1714054019506,1714054033652,1714054055052,1714054064191,1714054070263,1714054091444
171,1714054019506,1714054033992,1714054056553,1714054067684,1714054074726,1714054091444
172,1714054019506,1714054035785,1714054062802,1714054069317,1714054073628,1714054091444
173,1714054019506,1714054034432,1714054057394,1714054066225,1714054071766,1714054091444
174,1714054019506,1714054036212,1714054063597,1714054074933,1714054081404,1714054091444
175,1714054019506,1714054034562,1714054055971,1714054064241,1714054069736,1714054091444
176,1714054019506,1714054033272,1714054055921,1714054067598,1714054074790,1714054091444
177,1714054019506,1714054036847,1714054062368,1714054069626,1714054074538,1714054091444
178,1714054019506,1714054038699,1714054063840,1714054070118,1714054076435,1714054091444
179,1714054019506,1714054039111,1714054064010,1714054071829,1714054077379,1714054091444
180,1714054019506,1714054038199,1714054064251,1714054073182,1714054079667,1714054091444
181,1714054019506,1714054038225,1714054063720,1714054071585,1714054077241,1714054091444
182,1714054019506,1714054038030,1714054063922,1714054070820,1714054075151,1714054091444
183,1714054019506,1714054037416,1714054063639,1714054073057,1714054079097,1714054091444
184,1714054019506,1714054036680,1714054062967,1714054070877,1714054083609,1714054091444
185,1714054019506,1714054037057,1714054063410,1714054072804,1714054078963,1714054091444
186,1714054019506,1714054037600,1714054062958,1714054069313,1714054074557,1714054091444
187,1714054019506,1714054038494,1714054064602,1714054073713,1714054080090,1714054091444
188,1714054019506,1714054037148,1714054062468,1714054069027,1714054075334,1714054091444
189,1714054019506,1714054038628,1714054063916,1714054071091,1714054078511,1714054091444
190,1714054019506,1714054038978,1714054065226,1714054076360,1714054088014,1714054091444
191,1714054019506,1714054037745,1714054062991,1714054072268,1714054080646,1714054091444
